id,symbol,name,market_cap,categories
metis-bridged-weth-metis-andromeda,weth,Metis Bridged WETH (Metis Andromeda),11033548.0,['Unknown']
yfii-finance,yfii,DFI.money,11010541.0,['Unknown']
thorwallet,tgt,THORWallet DEX,10980908.0,['Unknown']
ethervista,vista,Ethervista,10968595.0,['Unknown']
moon-tropica,cah,Moon Tropica,10956658.0,['Unknown']
puss,puss,Puss,10934640.0,['Unknown']
pluton,plu,Pluton,10931787.0,['Unknown']
observer-coin,obsr,Observer,10918019.0,['Unknown']
veil-token,veil,Veil Token,10886945.0,['Unknown']
wazirx,wrx,WazirX,10875305.0,['Unknown']
metahero,hero,Metahero,10870939.0,['Unknown']
upcx,upc,UPCX,10842048.0,['Unknown']
bellscoin,bells,Bellscoin,10828413.0,['Unknown']
talos,talos,Talos,10820292.0,['Unknown']
equilibria-finance,eqb,Equilibria Finance,10813608.0,['Unknown']
seda-2,seda,SEDA,10812327.0,['Unknown']
goldcoin,glc,Goldcoin,10801292.0,['Unknown']
kondux-v2,kndx,KONDUX,10790622.0,['Unknown']
bitscrunch-token,bcut,bitsCrunch Token,10785108.0,['Unknown']
trust-ai,trt,TRUST AI,10677697.0,['Unknown']
conan-meme,conan,Conan Meme,10647231.0,['Unknown']
metropolis,metro,Metropolis,10585412.0,['Unknown']
butthole-coin,butthole,Butthole Coin,10568486.0,['Unknown']
chronobank,time,chrono.tech,10533124.0,['Unknown']
bilira,tryb,BiLira,10518943.0,['Unknown']
mumu-the-bull-3,mumu,MUMU THE BULL,10485099.0,['Unknown']
pawswap,paw,PAW,10477112.0,['Unknown']
defi-money,money,Defi.money,10474484.0,['Unknown']
bmx,bmx,BMX,10460987.0,['Unknown']
binance-peg-eos,eos,Binance-Peg EOS,10452210.0,['Unknown']
ston-2,ston,STON,10420419.0,['Unknown']
heroes-of-mavia,mavia,Heroes of Mavia,10408578.0,['Unknown']
bloktopia,blok,Bloktopia,10406624.0,['Unknown']
super-champs,champ,Super Champs,10366427.0,['Unknown']
zeta,zex,Zeta,10357467.0,['Unknown']
laqira-protocol,lqr,Laqira Protocol,10346518.0,['Unknown']
pumpkin-4,pkin,Pumpkin,10336593.0,['Unknown']
alvara-protocol,alva,Alvara Protocol,10329215.0,['Unknown']
zero1-labs,deai,Zero1 Labs,10328349.0,['Unknown']
wemix-dollar,wemix$,WEMIX Dollar,10320568.0,['Unknown']
epic-cash,epic,Epic Cash,10300163.0,['Unknown']
hypergpt,hgpt,HyperGPT,10264394.0,['Unknown']
hoppy-meme,hoppy,Hoppy,10253633.0,['Unknown']
miu-2,miu,MIU,10226217.0,['Unknown']
xxcoin,xx,XX Network,10210110.0,['Unknown']
tgold,txau,tGOLD,10192030.0,['Unknown']
42-coin,42,42-coin,6536421.0,['Unknown']
edwin,edwin,Edwin,6524790.0,['Unknown']
vestra-dao,vstr,Vestra DAO,6501780.0,['Unknown']
stakewise,swise,StakeWise,6500896.0,['Unknown']
klima-dao,klima,KlimaDAO,6498200.0,['Unknown']
trac,trac,TRAC (Ordinals),6494461.0,['Unknown']
aixcb-by-virtuals,aixcb,aixCB by Virtuals,6494420.0,['Unknown']
xzk,xzk,Mystiko,6474182.0,['Unknown']
wefi,wfi,WeFi,6454442.0,['Unknown']
multibit,mubi,Multibit,6412195.0,['Unknown']
afreum,afr,Afreum,6364392.0,['Unknown']
rch-token,rch,RCH Token,6355828.0,['Unknown']
nani,⌘,NANI,6354139.0,['Unknown']
playa3ull-games-2,3ull,PLAYA3ULL GAMES,6352469.0,['Unknown']
shoggoth,shoggoth,Shoggoth,6351442.0,['Unknown']
stablr-usd,usdr,StablR USD,6340793.0,['Unknown']
realgoat,rgoat,RealGoat,6333995.0,['Unknown']
just-buy-1-worth-of-this-coin,$1,just buy $1 worth of this coin,6333863.0,['Unknown']
kriyadex,kdx,Kriya,6320567.0,['Unknown']
perry,perry,Perry,6314305.0,['Unknown']
mantadao,mnta,MantaDAO,6314208.0,['Unknown']
ethos,vgx,VGX Token,6313269.0,['Unknown']
be-for-fwx,b4fwx,Be For FWX,6310585.0,['Unknown']
sensay,snsy,Sensay,6299083.0,['Unknown']
cryptoautos,autos,CryptoAutos,6273912.0,['Unknown']
matr1x-fire,fire,Matr1x Fire,6269692.0,['Unknown']
pingo,pingo,PinGo,6268129.0,['Unknown']
celo-euro,ceur,Celo Euro,6257978.0,['Unknown']
maidsafecoin,emaid,MaidSafeCoin,6247880.0,['Unknown']
minimini,mini,mini,6232876.0,['Unknown']
strategic-bitcoin-reserve,sbr,Strategic Bitcoin Reserve,6217006.0,['Unknown']
renec,renec,RENEC,6208753.0,['Unknown']
rocketx,rvf,RocketX Exchange,6199475.0,['Unknown']
xelis,xel,Xelis,6191346.0,['Unknown']
megalink,mg8,Megalink,6180631.0,['Unknown']
karura,kar,Karura,6177900.0,['Unknown']
catecoin,cate,CateCoin,6166100.0,['Unknown']
frenpet,fp,Fren Pet,6165529.0,['Unknown']
loki-network,oxen,Oxen,6164868.0,['Unknown']
unicrypt-2,uncx,UNCX Network,6152775.0,['Unknown']
dero,dero,Dero,6152773.0,['Unknown']
autonomous-virtual-beings,avb,Autonomous Virtual Beings,6148528.0,['Unknown']
agridex-governance-token,agri,AgriDex,6134386.0,['Unknown']
johnny-suede,suede,Johnny Suede,6133654.0,['Unknown']
qbx,qbx,QBX,6125853.0,['Unknown']
shido-2,shido,Shido Network,6124676.0,['Unknown']
aion-5100,aion,AION 5100,6112628.0,['Unknown']
tevaera,teva,Tevaera,6110406.0,['Unknown']
pozo-coin,pozo,Pozo Coin,6108893.0,['Unknown']
spinning-cat,oiiaoiia,Spinning Cat,6107855.0,['Unknown']
elys-network,elys,Elys,6094176.0,['Unknown']
tinhatcat,thc,TinHatCat,6093935.0,['Unknown']
draggin-karma-points,dkp,Draggin Karma Points,6090293.0,['Unknown']
streamflow,stream,Streamflow,6078368.0,['Unknown']
welshare-health-token,wel,Welshare Health Token,6076538.0,['Unknown']
farm-2,farm,FARM,6067894.0,['Unknown']
electra-protocol,xep,Electra Protocol,6063201.0,['Unknown']
jeff-3,jeff,Jeff,6057089.0,['Unknown']
nft-worlds,wrld,NFT Worlds,6049462.0,['Unknown']
maga-hat,maga,MAGA Hat,6047970.0,['Unknown']
shrapnel-2,shrap,Shrapnel,6043666.0,['Unknown']
bubbles-2,bubbles,BUBBLES,6022463.0,['Unknown']
eth-2x-flexible-leverage-index,eth2x-fli,Index Coop - ETH 2x Flexible Leverage Index,6018792.0,['Unknown']
beam,beam,BEAM,6018772.0,['Unknown']
wadzcoin,wco,W Coin,6007415.0,['Unknown']
wise-token11,wise,Wise,5997859.0,['Unknown']
jesus-coin,jesus,Jesus Coin,5995050.0,['Unknown']
chainge-finance,xchng,Chainge,5990839.0,['Unknown']
fuse-network-token,fuse,Fuse,5984669.0,['Unknown']
herbcoin,herb,HERBCOIN,5970023.0,['Unknown']
wirex,wxt,WXT Token,5964262.0,['Unknown']
diamond,dmd,Diamond,5937841.0,['Unknown']
blocksquare,bst,Blocksquare,5926438.0,['Unknown']
hello-labs,hello,HELLO,5924783.0,['Unknown']
a3s,aa,A3S,5918934.0,['Unknown']
the-soldog,laika,LAIKA the Cosmodog,5906240.0,['Unknown']
botify,botify,BOTIFY,5874973.0,['Unknown']
suiai,suai,SuiAI,5834188.0,['Unknown']
compound-uniswap,cuni,cUNI,5829252.0,['Unknown']
we-love-t,tits,We Love Tits,5824367.0,['Unknown']
proton-loan,loan,Loan Protocol,5822690.0,['Unknown']
french-connection-finance,zypto,Zypto Token,5817494.0,['Unknown']
jam,jam,JAM,5815878.0,['Unknown']
limbo,limbo,LIMBO,5796031.0,['Unknown']
liquidlaunch,liqd,LiquidLaunch,5795974.0,['Unknown']
avax-has-no-chill,nochill,AVAX HAS NO CHILL,5766206.0,['Unknown']
swarm-markets,smt,Swarm Markets,5755771.0,['Unknown']
datamall-coin,dmc,Datamall Coin,5750499.0,['Unknown']
astroport-fi,astro,Astroport,5745781.0,['Unknown']
infrax,infra,infraX,5740883.0,['Unknown']
farting-unicorn,fu,Farting Unicorn,5739201.0,['Unknown']
paragonsdao,pdt,ParagonsDAO,5734323.0,['Unknown']
metaverse,metav,METAVERSE,5724579.0,['Unknown']
bamboo-on-base,bamboo,Bamboo on Base,5713288.0,['Unknown']
abelian,abel,Abelian,5710273.0,['Unknown']
matrix-ai-network,man,Matrix AI Network,5697672.0,['Unknown']
ramen,ramen,Ramen,5695274.0,['Unknown']
six-network,six,SIX Network,5695122.0,['Unknown']
salute,slt,Salute,5690779.0,['Unknown']
koala-ai,koko,KOALA AI,5672185.0,['Unknown']
mystandard,myst,MyStandard,5670963.0,['Unknown']
renbtc,renbtc,renBTC,5666345.0,['Unknown']
lea-ai,lea,LEA AI,5662147.0,['Unknown']
qna3-ai,gpt,QnA3.AI,5638389.0,['Unknown']
piteas,pts,Piteas,5624264.0,['Unknown']
byteball,gbyte,Obyte,5620698.0,['Unknown']
typus,typus,Typus,5614206.0,['Unknown']
mintlayer,ml,Mintlayer,5604426.0,['Unknown']
cult-dao,cult,Cult DAO,5600040.0,['Unknown']
charles-the-chad,chad,Charles the Chad,5593027.0,['Unknown']
top-hat,hat,Top Hat,5589468.0,['Unknown']
m3m3,m3m3,M3M3,5587409.0,['Unknown']
welf,welf,WELF,5585851.0,['Unknown']
shiden,sdn,Shiden Network,5571931.0,['Unknown']
creo-engine,creo,Creo Engine,5571099.0,['Unknown']
starlink,starl,StarLink,5566530.0,['Unknown']
xcad-network,xcad,XCAD Network,5550105.0,['Unknown']
stride-staked-osmo,stosmo,Stride Staked Osmo,5548165.0,['Unknown']
lumo-8b-instruct,lumo,Lumo-8B-Instruct,5535497.0,['Unknown']
ethernus,etus,Ethernus,5529484.0,['Unknown']
stride-staked-tia,sttia,Stride Staked TIA,5526099.0,['Unknown']
blockasset,block,Blockasset,5524259.0,['Unknown']
riko,riko,RIKO,5515901.0,['Unknown']
re7-weth,re7weth,Re7 WETH,5504401.0,['Unknown']
brett-memecoin,brett,Brett (ETH),5503171.0,['Unknown']
flockerz,flock,Flockerz,5498005.0,['Unknown']
letstop,stop,LETSTOP,5479600.0,['Unknown']
pikamoon,pika,Pikamoon,5470530.0,['Unknown']
interest-compounding-eth-index,iceth,Interest Compounding ETH Index,5469368.0,['Unknown']
cryptogpt-token,lai,LayerAI,5463804.0,['Unknown']
giko-cat,giko,Giko Cat,5463290.0,['Unknown']
bosagora,boa,BOSagora,5462840.0,['Unknown']
avant-staked-usd,savusd,Avant Staked USD,5461572.0,['Unknown']
sillynubcat,nub,Sillynubcat,5446513.0,['Unknown']
troll,troll,Troll,5443359.0,['Unknown']
kardiachain,kai,KardiaChain,5442480.0,['Unknown']
mad-2,mad,MAD,5404646.0,['Unknown']
dhedge-dao,dht,dHEDGE DAO,5401446.0,['Unknown']
slothana,sloth,Slothana,5401201.0,['Unknown']
atlas-navi,navi,Atlas Navi,5397956.0,['Unknown']
wifi,wifi,WiFi Map,5396027.0,['Unknown']
cellena-finance,cell,Cellana Finance,5380715.0,['Unknown']
avinoc,avinoc,AVINOC,5376317.0,['Unknown']
taocat-by-virtuals,taocat,TAOCat by Virtuals,5375452.0,['Unknown']
solanahub-staked-sol,hubsol,SolanaHub staked SOL,5373169.0,['Unknown']
balanced-dollars,bnusd,Balanced Dollars,5350052.0,['Unknown']
layerzero-usdc,lzusdc,LayerZero Bridged USDC (Fantom),5341031.0,['Unknown']
dingocoin,dingo,Dingocoin,5340054.0,['Unknown']
hipo-governance-token,hpo,Hipo Governance Token,5335121.0,['Unknown']
rain-coin,rain,Rain Coin,5317265.0,['Unknown']
bob-token,bob,BOB Token,5305682.0,['Unknown']
shade-protocol,shd,Shade Protocol,5301844.0,['Unknown']
moon-app,app,RWAX,5296975.0,['Unknown']
spacemesh,$smh,Spacemesh,5296166.0,['Unknown']
snfts-seedify-nft-space,snfts,Seedify NFT Space,5279961.0,['Unknown']
step-app-fitfi,fitfi,Step App,5276573.0,['Unknown']
baanx,bxx,Baanx,5274377.0,['Unknown']
zen-ai,zai,Zen AI,5274083.0,['Unknown']
snap-kero,$nap,SNAP,5273661.0,['Unknown']
muhdo-hub,dna,Muhdo Hub,5267760.0,['Unknown']
zer0zer0,00,00 Token,5267165.0,['Unknown']
dogechain,dc,Dogechain,5264102.0,['Unknown']
handshake,hns,Handshake,5258690.0,['Unknown']
network3,n3,Network3,5251601.0,['Unknown']
tracyai-by-virtuals,tracy,TracyAI by Virtuals,5251326.0,['Unknown']
major-frog,major,Major Frog,5245429.0,['Unknown']
axol,axol,AXOL,5242159.0,['Unknown']
sekoia-by-virtuals,sekoia,sekoia by Virtuals,5240685.0,['Unknown']
joule-2,joule,Joule,5239483.0,['Unknown']
kango,kango,KANGO,5223856.0,['Unknown']
spookyswap,boo,Spookyswap,5221198.0,['Unknown']
prefrontal-cortex-convo-agent-by-virtuals,convo,Prefrontal Cortex Convo Agent by Virtuals,5214032.0,['Unknown']
send-token,send,Send [OLD],5207588.0,['Unknown']
-6,"""　""","""　""",5203315.0,['Unknown']
soil,soil,Soil,5198865.0,['Unknown']
degen-spartan-ai,degenai,Degen Spartan AI,5196703.0,['Unknown']
pi-network-dog,pidog,Pi Network Dog,5195112.0,['Unknown']
alphbanx,abx,AlphBanX,5193697.0,['Unknown']
carrot-by-puffer,carrot,Carrot by Puffer,5176086.0,['Unknown']
flow-bridged-pyusd-flow,usdf,Flow Bridged PYUSD (Flow),5171889.0,['Unknown']
hyperfy,hyper,Hyperfy,5164397.0,['Unknown']
mey-network,mey,Mey Network,5152089.0,['Unknown']
harambe-2,harambe,Harambe on Solana,5130656.0,['Unknown']
morpheus-network,mnw,Morpheus Network,5129035.0,['Unknown']
carbon-browser,csix,Carbon Browser,5124600.0,['Unknown']
dtravel,trvl,Dtravel,5122197.0,['Unknown']
project-with,wiken,Project WITH,5081554.0,['Unknown']
timeless,lit,Timeless,5065223.0,['Unknown']
altair,air,Altair,5042778.0,['Unknown']
smoking-chicken-fish,scf,Smoking Chicken Fish,5036725.0,['Unknown']
duko,duko,DUKO,5033580.0,['Unknown']
elon-trump-fart,etf500,Elon Trump Fart,5032049.0,['Unknown']
eesee,ese,Eesee,5026114.0,['Unknown']
akuma-inu,akuma,Akuma Inu,5025087.0,['Unknown']
bridged-wrapped-bitcoin-starkgate,wbtc,Bridged Wrapped Bitcoin (StarkGate),5024620.0,['Unknown']
sharpe-ai,sai,Sharpe AI,5015409.0,['Unknown']
san-chan,san,San Chan,5012350.0,['Unknown']
hermetica-usdh,usdh,Hermetica USDh,5008742.0,['Unknown']
asix-2,asix,ASIX,5003579.0,['Unknown']
native-2,native,Native,5000545.0,['Unknown']
kcc-bridged-weth-kucoin-community-chain,weth,KCC Bridged WETH (Kucoin Community Chain),4979262.0,['Unknown']
baby-shark-meme,babyshark,Baby Shark Meme,4975757.0,['Unknown']
dappradar,radar,DappRadar,4969964.0,['Unknown']
lords,lords,LORDS,4964621.0,['Unknown']
digits-dao,digits,Digits DAO,4961434.0,['Unknown']
topgoal,goal,TopGoal,4958431.0,['Unknown']
move-dollar,mod,Move Dollar,4952523.0,['Unknown']
dextf,dextf,Domani Protocol,4947748.0,['Unknown']
molecules-of-korolchuk-ip-nft,vita-fast,Molecules of Korolchuk IP-NFT,4947060.0,['Unknown']
bountymarketcap,bmc,BountyMarketCap,4939941.0,['Unknown']
layerzero-bridged-swell,swell,Layerzero Bridged Swell,4934325.0,['Unknown']
island-token,island,ISLAND Token,4928896.0,['Unknown']
zenrock,rock,Zenrock,4928413.0,['Unknown']
subquery-network,sqt,SubQuery Network,4922851.0,['Unknown']
tron-bull,bull,Tron Bull,4921603.0,['Unknown']
cryptify-ai,crai,Cryptify AI,4906907.0,['Unknown']
the-virtua-kolect,tvk,Virtua,4906706.0,['Unknown']
schizo-terminal,schizo,Schizo Terminal,4906065.0,['Unknown']
husd,husd,HUSD,4902538.0,['Unknown']
permission-coin,ask,Permission Coin,4900785.0,['Unknown']
keke-terminal,keke,KEKE Terminal,4899771.0,['Unknown']
forward,forward,Forward,4897771.0,['Unknown']
data-ownership-protocol,dop,Data Ownership Protocol,4891372.0,['Unknown']
qopro,qorpo,QORPO WORLD,4891038.0,['Unknown']
sixpack-token-sixp,sixp,Sixpack Token (SIXP),4886175.0,['Unknown']
monkeyball,mbs,UNKJD,4884042.0,['Unknown']
0xgasless-2,0xgas,0xGasless,4880325.0,['Unknown']
fartgirl,fartgirl,FARTGIRL,4879823.0,['Unknown']
shina-inu,shi,Shina Inu,4878291.0,['Unknown']
snake-2,snk,Snake,4876880.0,['Unknown']
minativerse,mntc,MINATIVERSE,4868920.0,['Unknown']
mdex,mdx,Mdex (HECO),4866656.0,['Unknown']
imgnai,imgnai,imgnAI,4860548.0,['Unknown']
juicy,juicy,JUICY,4852467.0,['Unknown']
asmatch,asm,AsMatch,4845983.0,['Unknown']
thought,tht,Thought,4845303.0,['Unknown']
snpad,snpad,SNPad,4834245.0,['Unknown']
l2-standard-bridged-weth-modee,weth,L2 Standard Bridged WETH (Mode),4830729.0,['Unknown']
tottenham-hotspur-fc-fan-token,spurs,Tottenham Hotspur FC Fan Token,4827953.0,['Unknown']
kolin-2,kolin,Kolin,4813817.0,['Unknown']
humanode,hmnd,Humanode,4812519.0,['Unknown']
cosplay-token-2,cot,Cosplay Token,4809145.0,['Unknown']
bluemove,move,BlueMove,4807612.0,['Unknown']
gertrudedatapig,gdp,GertrudeDataPig,4804101.0,['Unknown']
welsh-corgi-coin,welsh,Welshcorgicoin,4800862.0,['Unknown']
santiment-network-token,san,Santiment Network,4800397.0,['Unknown']
bongo-cat,bongo,BONGO CAT,4795592.0,['Unknown']
agixt,agixt,AGiXT,4785150.0,['Unknown']
leox,leox,LEOX,4767177.0,['Unknown']
queen-pooie,queen2,QUEEN POOIE,4739948.0,['Unknown']
chappyz,chapz,Chappyz,2068667.0,['Unknown']
vaultcraft,vcx,VaultCraft,2067667.0,['Unknown']
shibadoge,shibdoge,ShibaDoge,2065768.0,['Unknown']
thales-ai,thales,Thales AI,2065354.0,['Unknown']
stakeease-restaked-eth,sxeth,StakeEase Restaked ETH,2065200.0,['Unknown']
mynth,mnt,Mynth,2065075.0,['Unknown']
max-on-eth,maxeth,Max on ETH,2064695.0,['Unknown']
international-stable-currency,isc,International Stable Currency,2063444.0,['Unknown']
ridotto,rdt,Ridotto,2058556.0,['Unknown']
chudjak,chud,Chudjak,2057653.0,['Unknown']
gamer-tag,gmrt,The Game Company,2056978.0,['Unknown']
ai-inu,aiinu,AI INU,2056625.0,['Unknown']
microvisionchain,space,MicrovisionChain,2054506.0,['Unknown']
synatra-staked-usdc,yusd,Synatra Staked USDC,2054037.0,['Unknown']
vexanium,vex,Vexanium,2052967.0,['Unknown']
tidecoin,tdc,Tidecoin,2052397.0,['Unknown']
print-protocol,print,Print Protocol,2047252.0,['Unknown']
iron-bank-euro,ibeur,Iron Bank EUR,2046988.0,['Unknown']
purefi,ufi,PureFi,2043080.0,['Unknown']
umbrella-network,umb,Umbrella Network,2042253.0,['Unknown']
cats-2,cats,CATS,2041276.0,['Unknown']
gala-music,music,Gala Music,2041017.0,['Unknown']
dopex-rebate-token,rdpx,Dopex Rebate,2039973.0,['Unknown']
big-tony,tony,Big Tony,2031746.0,['Unknown']
yoko,yoko,Yoko,2029122.0,['Unknown']
uponly-token,upo,UpOnly,2027596.0,['Unknown']
wrapped-xrp-universal,uxrp,Wrapped XRP (Universal),2022519.0,['Unknown']
xnet-mobile-2,xnet,XNET Mobile,2021150.0,['Unknown']
mobius,mobi,Mobius,2020759.0,['Unknown']
citadao,knight,CitaDAO,2018115.0,['Unknown']
conwai,conwai,Conwai,2018033.0,['Unknown']
redacted,btrfly,Redacted,2016122.0,['Unknown']
dust-protocol,dust,Dust Protocol,2016003.0,['Unknown']
pundi-x-purse,purse,Pundi X PURSE,2014785.0,['Unknown']
timeswap,time,Timeswap,2012191.0,['Unknown']
italian-national-football-team-fan-token,ita,Italian National Football Team Fan Token,2006861.0,['Unknown']
airian,air,AIRian,2005606.0,['Unknown']
goatseus-act-ii,goatseus,Goatseus Act II,2004764.0,['Unknown']
sudoswap,sudo,sudoswap,2004688.0,['Unknown']
onooks,ooks,Onooks,2003214.0,['Unknown']
hydra,hydra,Hydra,2001178.0,['Unknown']
omira,omira,Omira,1999990.0,['Unknown']
hibernates,hiber,Hibernates,1990602.0,['Unknown']
silencio,slc,Silencio,1987474.0,['Unknown']
luminous,lum,Luminous,1985641.0,['Unknown']
goodboy,goodboy,GoodBoy,1980764.0,['Unknown']
gamezone,gzone,GameZone,1979334.0,['Unknown']
the-real-landwolf,wolf,LandWolf,1978850.0,['Unknown']
mimo-parallel-governance-token,mimo,Mimo Governance,1978539.0,['Unknown']
arthera,arthera,Arthera,1975084.0,['Unknown']
hive-intelligence,hint,Hive Intelligence,1973959.0,['Unknown']
veno-eth,veth,Veno ETH,1973372.0,['Unknown']
pear-protocol,pear,Pear Protocol,1970417.0,['Unknown']
luca,luca,LUCA,1969736.0,['Unknown']
injective-quants,qunt,Injective Quants,1967086.0,['Unknown']
reboot,gg,Reboot,1966801.0,['Unknown']
elumia,elu,Elumia,1964462.0,['Unknown']
goats-2,goats,GOATS,1963963.0,['Unknown']
clarity-2,clarity,Clarity,1962722.0,['Unknown']
bscpad,bscpad,BSCPAD,1962547.0,['Unknown']
yoshi-exchange,yoshi,Yoshi.exchange,1962034.0,['Unknown']
label-foundation,lbl,LABEL AI,1961680.0,['Unknown']
governance-zil,gzil,governance ZIL,1961627.0,['Unknown']
orange,ornj,Orange,1961375.0,['Unknown']
gyat-coin,gyat,GYAT Coin,1959025.0,['Unknown']
all-will-retire,awr,All Will Retire,1957215.0,['Unknown']
osmosis-allusdt,usdt,Osmosis allUSDT,1956558.0,['Unknown']
tao-inu,taonu,TAO INU,1952059.0,['Unknown']
redfox-labs-2,rfox,RFOX,1944800.0,['Unknown']
saffron-finance,sfi,saffron.finance,1943898.0,['Unknown']
umee,ux,UX Chain,1940770.0,['Unknown']
flex-2,fdx,FLEX,1934566.0,['Unknown']
talent-protocol,talent,Talent Protocol,1933853.0,['Unknown']
scarlet-waifu-capital-managemnet,waifu,Scarlet Waifu Capital Management,1933325.0,['Unknown']
playzap,pzp,PlayZap,1931467.0,['Unknown']
monkey-pox,pox,Monkey Pox,1931263.0,['Unknown']
pepecat-2,pepecat,PEPECAT,1929886.0,['Unknown']
legit,legit,LEGIT,1928255.0,['Unknown']
mt-pelerin-shares,mps,Mt Pelerin Shares,1928075.0,['Unknown']
suipad,suip,SuiPad,1928059.0,['Unknown']
pigcoin-2,pig,Pigcoin,1925038.0,['Unknown']
4,four,4,1924733.0,['Unknown']
burrow,brrr,Burrow,1922760.0,['Unknown']
dogami,doga,Dogami,1922144.0,['Unknown']
powerloom,power,Powerloom,1921978.0,['Unknown']
tsuki,tsuki,Tsuki,1920517.0,['Unknown']
merchant-token,mto,Merchant,1918855.0,['Unknown']
h2,$h2,H2 Finance,1915432.0,['Unknown']
lanacoin,lana,LanaCoin,1915263.0,['Unknown']
havah,hvh,HAVAH,1914180.0,['Unknown']
rings-scusd,scusd,Rings scUSD,1911414.0,['Unknown']
chickencoin,chkn,Chickencoin,1908238.0,['Unknown']
nuco-cloud,ncdt,nuco.cloud,1906958.0,['Unknown']
headstarter,hst,HeadStarter,1906209.0,['Unknown']
kucoin-bridged-usdc-kucoin-community-chain,usdc,Kucoin Bridged USDC (KuCoin Community Chain),1905271.0,['Unknown']
spheroid-universe,sph,Spheroid Universe,1904465.0,['Unknown']
juris-protocol,juris,Juris Protocol,1903048.0,['Unknown']
pip,pip,PIP,1902573.0,['Unknown']
juicebox,jbx,Juicebox,1901946.0,['Unknown']
gamma-strategies,gamma,Gamma Strategies,1901925.0,['Unknown']
suncat,suncat,Suncat,1899742.0,['Unknown']
ethos-3,ethos,Ethos,1896542.0,['Unknown']
sonic-snipe-bot,sonic,Sonic Snipe Bot,1896267.0,['Unknown']
smoovie-phone,sp,Smoovie Phone,1894908.0,['Unknown']
paribus,pbx,Paribus,1893536.0,['Unknown']
rolling-t-bill,rtbl,Rolling T-bill,1893429.0,['Unknown']
mine-btc,minebtc,MINE BTC,1891737.0,['Unknown']
globiance-exchange,gbex,Globiance Exchange,1888560.0,['Unknown']
fatcat-2,$fatcat,FATCAT,1887538.0,['Unknown']
eywa,eywa,EYWA,1887524.0,['Unknown']
sparkpoint,srk,SparkPoint,1881836.0,['Unknown']
sage-market,sage,Sage Market,1876449.0,['Unknown']
magic-square,sqr,Magic Square,1873522.0,['Unknown']
mancium,manc,Mancium,1871362.0,['Unknown']
misato,misato,MISATO,1869338.0,['Unknown']
pongo-2,pongo,PONGO,1868435.0,['Unknown']
d-drops,dop,D-Drops,1867157.0,['Unknown']
typeai,type,TypeAI,1865523.0,['Unknown']
celer-bridged-weth-conflux,weth,Celer Bridged WETH (Conflux),1864367.0,['Unknown']
metronome,met,Metronome,1859159.0,['Unknown']
reflexer-ungovernance-token,flx,Reflexer Ungovernance,1857513.0,['Unknown']
cryodao,cryo,CryoDAO,1857202.0,['Unknown']
catcoin,cat,Catcoin,1855567.0,['Unknown']
tokeo,toke,Tokeo,1855458.0,['Unknown']
chimaera,wchi,XAYA,1855268.0,['Unknown']
notai,notai,NOTAI,1854375.0,['Unknown']
chirpley,chrp,Chirpley,1853417.0,['Unknown']
cashaa,cas,Cashaa,1852435.0,['Unknown']
nanobyte,nbt,NanoByte,1852169.0,['Unknown']
raini-studios-token,rst,Raini Studios Token,1849154.0,['Unknown']
griffain-new-hedge-fund,citadail,Griffain New Hedge Fund,1849118.0,['Unknown']
velar,velar,Velar,1843465.0,['Unknown']
carbify,cby,Carbify,1843180.0,['Unknown']
steam,steam,STEAM,1842438.0,['Unknown']
chasm-ai,cai,Chasm,1841496.0,['Unknown']
warrior-coin,war,Warrior Coin,1839536.0,['Unknown']
amino,amo,Amino [OLD],1837935.0,['Unknown']
mindai,mdai,MindAI,1836952.0,['Unknown']
floppa-cat,floppa,Floppa Cat,1835263.0,['Unknown']
heeeheee,heehee,HeeeHeee,1834476.0,['Unknown']
mamabull,mama,MamaBull,1833965.0,['Unknown']
suiswap,sswp,Suiswap,1832665.0,['Unknown']
nomnom,nomnom,nomnom,1832664.0,['Unknown']
nomai,nomai,nomAI,1830125.0,['Unknown']
global-coin-research,gcr,Global Coin Research,1822538.0,['Unknown']
home3,hts,Home3,1818666.0,['Unknown']
chonky,chonky,CHONKY,1817498.0,['Unknown']
senate,senate,SENATE,1816463.0,['Unknown']
concentrated-voting-power,cvp,PowerPool Concentrated Voting Power,1816210.0,['Unknown']
xdefi,xdefi,XDEFI,1805559.0,['Unknown']
sage-universe,sage,Sage Universe,1804760.0,['Unknown']
hotkeyswap,hotkey,HotKeySwap,1803706.0,['Unknown']
nftxbt-by-virtuals,nftxbt,nftxbt,1803269.0,['Unknown']
ritestream,rite,ritestream,1801893.0,['Unknown']
dino-2,dino,DINO,1800491.0,['Unknown']
synk,synk,Synk,1800048.0,['Unknown']
big-pharmai,drugs,Big Pharmai,1796695.0,['Unknown']
cross-the-ages,cta,Cross The Ages,1796007.0,['Unknown']
satoshi-ai-agent-by-virtuals,saint,Satoshi AI agent by Virtuals,1792939.0,['Unknown']
kima,kima,Kima Network,1791676.0,['Unknown']
ramon,ramon,Ramon,1787954.0,['Unknown']
simps,simp,Simps,1784992.0,['Unknown']
xerberus,xer,Xerberus,1782004.0,['Unknown']
cogito-protocol,cgv,Cogito Finance,1779195.0,['Unknown']
bridged-wrapped-btc-bevm,wbtc,Bridged Wrapped BTC (BEVM),1778295.0,['Unknown']
trader,tde,Trader,1776905.0,['Unknown']
